-34.71935,-60.15006,-34.65214,-60.09422
-34.71938,-60.15008,-34.65208,-60.0943,3.0000000002417E-5,1.9999999999243E-5,-6.0000000004834E-5,7.9999999996971E-5
-34.71938,-60.15008,-34.65208,-60.0943,3.0000000002417E-5,1.9999999999243E-5,-6.0000000004834E-5,7.9999999996971E-5
-34.71937,-60.15006,-34.65196,-60.09467,1.9999999999243E-5,0,-0.00018000000000029,0.00045000000000073
-34.71937,-60.15006,-34.65196,-60.09467,1.9999999999243E-5,0,-0.00018000000000029,0.00045000000000073
-34.71937,-60.15006,-34.65194,-60.09478,1.9999999999243E-5,0,-0.00019999999999953,0.00056000000000012
-34.71937,-60.15006,-34.65194,-60.09478,1.9999999999243E-5,0,-0.00019999999999953,0.00056000000000012
-34.71937,-60.15006,-34.65183,-60.09501,1.9999999999243E-5,0,-0.00031000000000603,0.00079000000000207
-34.71937,-60.15003,-34.65163,-60.09524,1.9999999999243E-5,-3.0000000002417E-5,-0.00051000000000556,0.0010199999999969
-34.71937,-60.15003,-34.65163,-60.09524,1.9999999999243E-5,-3.0000000002417E-5,-0.00051000000000556,0.0010199999999969
-34.71937,-60.15003,-34.65159,-60.09533,1.9999999999243E-5,-3.0000000002417E-5,-0.00055000000000405,0.0011099999999971
-34.71937,-60.15006,-34.65152,-60.09546,1.9999999999243E-5,0,-0.00062000000000495,0.0012400000000028
-34.71937,-60.15006,-34.65152,-60.09546,1.9999999999243E-5,0,-0.00062000000000495,0.0012400000000028
-34.71935,-60.15004,-34.65139,-60.09562,0,-2.0000000006348E-5,-0.00075000000000358,0.0013999999999967
-34.71935,-60.15004,-34.65139,-60.09562,0,-2.0000000006348E-5,-0.00075000000000358,0.0013999999999967
-34.71936,-60.15008,-34.65113,-60.0959,1.0000000003174E-5,1.9999999999243E-5,-0.0010100000000008,0.0016800000000003
-34.71936,-60.15008,-34.65114,-60.0959,1.0000000003174E-5,1.9999999999243E-5,-0.0010000000000048,0.0016800000000003
-34.71936,-60.15008,-34.65114,-60.0959,1.0000000003174E-5,1.9999999999243E-5,-0.0010000000000048,0.0016800000000003
-34.71936,-60.15008,-34.65114,-60.0959,1.0000000003174E-5,1.9999999999243E-5,-0.0010000000000048,0.0016800000000003
-34.71936,-60.15008,-34.65114,-60.0959,1.0000000003174E-5,1.9999999999243E-5,-0.0010000000000048,0.0016800000000003
-34.71936,-60.15008,-34.65114,-60.0959,1.0000000003174E-5,1.9999999999243E-5,-0.0010000000000048,0.0016800000000003
-34.71931,-60.15016,-34.65095,-60.0961,-3.9999999998486E-5,9.9999999996214E-5,-0.0011900000000011,0.0018799999999999
-34.71934,-60.15005,-34.65095,-60.0961,-9.9999999960687E-6,-1.0000000003174E-5,-0.0011900000000011,0.0018799999999999
-34.71934,-60.15005,-34.65088,-60.09617,-9.9999999960687E-6,-1.0000000003174E-5,-0.001260000000002,0.0019500000000008
-34.71934,-60.15005,-34.65076,-60.09627,-9.9999999960687E-6,-1.0000000003174E-5,-0.0013800000000046,0.002049999999997
-34.71934,-60.15005,-34.65076,-60.09627,-9.9999999960687E-6,-1.0000000003174E-5,-0.0013800000000046,0.002049999999997
-34.71933,-60.15008,-34.65076,-60.09627,-1.9999999999243E-5,1.9999999999243E-5,-0.0013800000000046,0.002049999999997
-34.71933,-60.15008,-34.65076,-60.09627,-1.9999999999243E-5,1.9999999999243E-5,-0.0013800000000046,0.002049999999997
-34.71933,-60.15008,-34.65076,-60.09627,-1.9999999999243E-5,1.9999999999243E-5,-0.0013800000000046,0.002049999999997
